Money,Time,Percentage Change,Direction,Streak,Money_lag1,Direction_lag1,Streak_lag1,Money_lag2,Direction_lag2,Streak_lag2,Money_lag3,Direction_lag3,Streak_lag3,Money_lag4,Direction_lag4,Streak_lag4,Money_lag5,Direction_lag5,Streak_lag5,Rolling_mean_5,Rolling_std_5,Rolling_min_5,Rolling_max_5
14,1624,-6.67,-1.0,-1.0,15.0,1.0,4.0,14.0,1.0,3.0,13.0,1.0,2.0,11.0,1.0,1.0,10.0,0.0,0.0,13.4,1.5165750888103096,11.0,15.0
12,1625,-14.29,1.0,-2.0,14.0,-1.0,-1.0,15.0,1.0,4.0,14.0,1.0,3.0,13.0,1.0,2.0,11.0,1.0,1.0,13.6,1.140175425099137,12.0,15.0
14,1628,0.0,1.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,1.0,4.0,13.6,0.8944271909999147,12.0,14.0
15,1630,0.0,1.0,0.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0,14.4,0.5477225575051636,14.0,15.0
17,1631,13.33,-1.0,1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,15.0,1.224744871391588,14.0,17.0
15,1632,-11.76,1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,15.2,1.095445115010331,14.0,17.0
16,1635,0.0,-1.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,16.0,0.7071067811865457,15.0,17.0
15,1636,-6.25,1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.6,0.5477225575051637,15.0,16.0
17,1637,13.33,-1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.7071067811865457,15.0,17.0
16,1639,0.0,1.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.7071067811865457,15.0,17.0
18,1641,0.0,-1.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,17.0,0.9999999999999992,16.0,18.0
16,1644,0.0,-1.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.8,1.0954451150103317,16.0,18.0
15,1645,-6.25,1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.2,1.0954451150103317,15.0,18.0
17,1646,13.33,-1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,0.0,0.0,16.0,0.7071067811865465,15.0,17.0
15,1647,-11.76,1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,15.8,0.8366600265340747,15.0,17.0
17,1648,13.33,-1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.9999999999999992,15.0,17.0
15,1650,0.0,-1.0,0.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,15.8,1.0954451150103317,15.0,17.0
13,1651,-13.33,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,1.4142135623730947,13.0,17.0
12,1652,-7.69,1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,14.4,1.949358868961793,12.0,17.0
14,1653,16.67,1.0,1.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-1.0,17.0,1.0,1.0,13.8,1.3038404810405295,12.0,15.0
15,1655,0.0,1.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,13.8,1.3038404810405295,12.0,15.0
16,1657,0.0,1.0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,12.0,-1.0,-2.0,15.2,0.8366600265340749,14.0,16.0
18,1659,0.0,-1.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0,16.6,1.3416407864998732,15.0,18.0
17,1700,-5.56,1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,17.0,0.9999999999999988,16.0,18.0
18,1701,5.88,1.0,1.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,17.4,0.8944271909999147,16.0,18.0
20,1702,11.11,-1.0,2.0,18.0,1.0,1.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,18.2,1.0954451150103317,17.0,20.0
19,1703,-5.0,-1.0,-1.0,20.0,1.0,2.0,18.0,1.0,1.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,18.4,1.1401754250991376,17.0,20.0
17,1704,-10.53,-1.0,-2.0,19.0,-1.0,-1.0,20.0,1.0,2.0,18.0,1.0,1.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.2,1.3038404810405295,17.0,20.0
15,1705,-11.76,-1.0,-3.0,17.0,-1.0,-2.0,19.0,-1.0,-1.0,20.0,1.0,2.0,18.0,1.0,1.0,17.0,-1.0,-1.0,17.8,1.9235384061671343,15.0,20.0
13,1706,-13.33,1.0,-4.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0,19.0,-1.0,-1.0,20.0,1.0,2.0,18.0,1.0,1.0,16.8,2.863564212655271,13.0,20.0
